account,date,daily_pnl,avg_trade_size,total_fee,num_trades,prev_day_pnl,rolling_3day_pnl,volatility,sentiment_Extreme Greed,sentiment_Fear,sentiment_Greed,sentiment_Neutral,target
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9046.14,1703.0882352941176,2.7794250000000003,17,18374.63,7979.43,10535.430277189442,False,True,False,False,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3639.3031690000003,2478.8488636363636,10.742176,88,1.71544,1243.7395363333335,1566.537987078203,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1024.70728,1469.9592307692308,3.518759,52,3639.3031690000003,1555.2419630000002,1470.4078688279226,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5491.768834,2730.2580588235296,2.2395110000000007,170,1024.70728,3385.259761,2421.733214417215,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1670.012358,3161.86234375,11.317838,64,5491.768834,2728.8294906666665,2194.597739909199,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,477.6248299999999,1619.0532989690723,-3.140925,97,1670.012358,2546.468674,2073.4230679001935,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4325.827543,2488.1485263157892,2.351851,95,477.6248299999999,2157.821577,2190.4159416844514,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,3053.31353,3363.1262857142856,2.646102,35,4325.827543,2618.9219676666667,2006.2868535874218,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,1858.7985700000002,4668.662857142857,0.4692299999999999,21,3053.31353,3079.3132143333332,1464.7042677002225,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,3894.1050699999996,4279.456162790698,24.20242,86,1858.7985700000002,2935.4057233333333,1568.29511959583,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,1418.55293,776.966013986014,-2.067069,143,3894.1050699999996,2390.4855233333333,1257.2795955761378,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.7705,896.0260000000001,-0.0896,5,1418.55293,1760.6291666666666,1514.2344272301941,False,False,True,False,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.8473,5180.734324324325,-0.08772699999999982,37,-30.7705,1934.8765766666668,1832.0514601601785,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,312.130593,3759.7450909090912,-4.135694,55,4416.8473,1566.0691310000002,2045.7134409743435,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2503.747235,3802.380666666667,-1.377152,45,312.130593,2410.908376,1804.5307508289225,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,8493.192736,3402.198532110092,-4.847684,109,2503.747235,3769.6901880000005,3490.7898574087844,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,8244.241409,3452.370072992701,-0.546854,137,8493.192736,6413.727126666668,3572.9136549002233,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,1674.715167,2510.5745833333335,-1.205066,24,8244.241409,6137.3831040000005,3845.349744296177,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.086245,4946.1478481012655,-2.507103,79,1674.715167,6093.347607000001,3451.61843501635,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,26773.771643,5485.087665505226,-1.503619,287,8361.086245,12269.857685,9436.534391975718,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,19791.026041,4676.724,-4.438459,180,26773.771643,18308.627976333333,10102.33688584047,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,6814.825139,3990.4636585365856,-3.355318,82,19791.026041,17793.207607666667,10287.98606783782,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,4271.886236,2740.047462686567,-3.6716290000000003,67,6814.825139,10292.579138666666,9638.278228992916,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,9949.501624,5625.459401709401,1.8517640000000002,117,4271.886236,7012.0709996666665,9463.398793891209,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,2482.9272,5237.472619047619,2.281072,42,9949.501624,5568.10502,6826.034272240434,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,3588.179495,4202.844047619047,8.47289,42,2482.9272,5340.202773,2990.0685453993065,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,3039.166,12880.10625,4.945953,8,3588.179495,3036.757565,3026.747729533731,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,3400.385378,11756.876470588235,9.593594,17,3039.166,3342.5769576666667,3079.7702067824916,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,5509.2545,7132.707714285714,13.697647,35,3400.385378,3982.9352926666666,1145.3760934042373,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,73.61088,705.8557142857143,0.665249,7,5509.2545,2994.416919333333,1955.3352279979706,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1244.6384,8540.285,11.217557,6,73.61088,2275.834593333333,2091.8071514582934,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,842.799493,18098.891,17.37493,10,1244.6384,720.349591,2217.3932171031447,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,2593.147623,2446.8210169491526,16.783601,59,842.799493,1560.1951719999997,2137.3739246637374,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,2097.182,4256.877391304348,9.399167,23,2593.147623,1844.376372,999.8955001110288,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,1297.018477,4873.274210526315,8.888837,19,2097.182,1995.7826999999997,711.3096778266615,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,3195.3074,1572.7824324324324,19.752188999999998,111,1297.018477,2196.5026256666665,951.7345570110078,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-38.78086,1163.5172727272727,1.244826,11,3195.3074,1484.5150056666669,1254.41704734348,True,False,False,False,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,227.85100799999998,1530.983,2.054369,10,-38.78086,1128.1258493333332,1337.3494943398528,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1100.57514,2246.753777777778,9.939454,45,227.85100799999998,429.88176266666665,1271.877930004541,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2507.122467,4260.021458333334,36.505066,48,1100.57514,1278.5162050000001,1412.6672578965606,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.7884,3443.955,0.6612359999999999,2,2507.122467,1244.828669,1059.1937332657465,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5296.433789,3723.111585365854,33.956321,82,126.7884,2643.4482186666664,2148.9627500612596,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4267,24387.135,4.682328,2,5296.433789,2213.882963,2002.4958044410948,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2237.798674,2815.611935483871,34.478052,93,1218.4267,2917.5530543333334,1931.0269523741472,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6621.451755,4651.021830985916,64.333138,71,2237.798674,3359.2257096666667,2754.4799926075993,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,461.97292000000004,1637.1216279069768,7.409347,43,6621.451755,3107.0744496666666,2666.704401863029,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3774.08872,6344.664210526315,23.145723,38,461.97292000000004,3619.1711316666674,2440.106094426593,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2467.702221,3952.523695652174,18.427083,46,3774.08872,2234.587953666667,2288.919089208514,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2441.4683999999997,6968.785000000001,10.620963,14,2467.702221,2894.4197803333336,2271.2026118713957,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,360.32138,3366.369166666667,3.878045,12,2441.4683999999997,1756.4973336666671,1463.4042791954826,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.844579999999999,47.215714285714284,0.087448,7,360.32138,929.3150666666669,1590.350910980184,False,False,False,True,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,41.15,0.017665,2,-13.844579999999999,115.79760000000029,1289.7726939527,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0.0,47.59,0.004568,1,0.916,-4.309526666666363,1064.8054514747791,False,False,True,False,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.56576,46.46,0.034866,3,0.0,0.8272533333336365,162.53618414146658,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0.0,10.56,0.003549,1,1.56576,0.5219200000003031,6.502697896898302,True,False,False,False,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40304,11.97,0.00402,1,0.0,0.05424000000030316,1.1209877253290814,False,False,True,False,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,0.01574,16.731428571428573,0.039342,7,-1.40304,-0.46243333333303016,1.0504764921584568,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3634.56814,1401.238888888889,29.384128,153,0.01574,1211.0602800000004,1625.4086728753632,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1567.4026840000001,7024.881304347826,25.752448,23,3634.56814,1733.9955213333335,1601.3763540203543,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897900000016,3563.27,31.148417,52,1567.4026840000001,1841.7732676666672,1554.7208117184994,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8276.625256,4533.178461538461,19.661017,26,323.34897900000016,3389.1256396666668,3397.6128586631157,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-33.03286,1667.6102777777778,5.763223,36,8276.625256,2855.647125,3404.3508731355882,True,False,False,False,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,126.32543000000001,469.7357142857143,0.849321,14,-33.03286,2789.9726086666665,3536.403998975968,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,758.93225,5082.063,4.878869,10,126.32543000000001,284.07493999999997,3582.293058908046,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3146.294798,1978.6264179104478,16.281381,67,758.93225,1343.8508259999999,3494.9566411057044,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2507.193252,1492.9519130434783,16.79201892,115,3146.294798,2137.473433333333,1441.6445828994827,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13027.2866,2927.3372765957447,103.51397576,235,2507.193252,6226.924883333333,5242.170284432995,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3509.273443,1042.2276712328767,30.702335,219,13027.2866,6347.917765000001,4833.612097037022,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.404600000000002,1607.23625,1.435247,8,3509.273443,5520.321547666666,4987.8502160167845,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.693565,1163.6007843137254,6.704633,51,24.404600000000002,1397.1238693333335,5265.988214587682,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3429.9583199999997,3870.1449056603774,25.233412,53,657.693565,1370.6854949999997,5218.953291587457,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11206.706221,2729.2947413793104,74.525164,232,3429.9583199999997,5098.119368666667,4449.832745812351,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3710.36178,4625.799183673469,24.977222,49,11206.706221,6115.675440333333,4447.8450852190335,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3944.7294389999997,4342.4238000000005,44.465579,50,3710.36178,6287.265813333334,3930.0022025257476,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,104.68064,4696.798888888889,4.980566,9,3944.7294389999997,2586.5906196666665,4073.4947722648703,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3249.381438,7728.827272727272,29.149313,33,104.68064,266.6762136666666,5387.0667251393415,True,False,False,False,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16210.341667,1671.0059413202935,104.420046,409,-3249.381438,4355.213623000001,7362.1080873576775,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,548.62199,2301.3917142857144,12.473436,35,16210.341667,4503.194073,7542.261747272265,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3540.716915,1282.6185401459854,21.102389,137,548.62199,6766.560190666667,7538.6273763480085,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2582.715893,1981.91671875,37.181053,128,3540.716915,2224.018266,7344.227063218547,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1150.332823,3275.1991891891894,12.812707,37,2582.715893,2424.5885436666667,6482.517082556013,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,45.381082,1330.8616666666667,7.354436,36,1150.332823,1259.4765993333333,1453.7066345661385,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5049.257348,2169.4271641791042,37.265119999999996,134,45.381082,2081.6570843333334,1964.1753145719897,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,6216.099195999999,2295.991569767442,45.998861,172,5049.257348,3770.2458753333335,2591.6950973409157,True,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,9609.447365,4026.3325675675674,97.74337,148,6216.099195999999,6958.267969666667,3885.2329843976327,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,14982.681725,2940.937606837607,164.396728,351,9609.447365,10269.409428666668,5548.783899906119,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,1985.815595,1605.050657894737,16.000068,76,14982.681725,8859.314895000001,4961.791342594343,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,14.590934,2107.2529999999997,4.417903,20,1985.815595,5661.029418000001,6002.593030011285,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,2055.538866,4675.59698630137,104.103473,73,14.590934,1351.981798333334,6341.307288250376,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,2648.450789,3997.0581034482757,25.810961,58,2055.538866,1572.8601963333338,6033.201681332496,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,235.47104,6882.275,1.3213940000000002,2,2648.450789,1646.4868983333338,1183.8816745583047,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,627.556755,1530.2932394366196,11.969258,71,235.47104,1170.4928613333338,1168.1339999870406,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,990.674468,2647.6505172413795,21.181347,58,627.556755,617.900754333334,1008.6596237188126,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,1053.5230999999999,7386.992,3.54597,5,990.674468,890.5847743333339,919.4842298511081,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,-22303.603584,2953.0322881355933,56.602002,118,1053.5230999999999,-6753.135338666666,10304.701064671963,False,False,False,True,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,2390.12335,1278.79198019802,16.026525,101,-22303.603584,-6286.652377999999,10561.642560309327,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,462.740727,3875.14,16.740029,28,2390.12335,-6483.579835666666,10545.986888501762,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,14.54605,341.232,0.370271,5,462.740727,955.8033756666678,10451.114295373432,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,3112.721339,2398.0035877862597,48.073629,131,14.54605,1196.6693720000012,10721.189868261694,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,770.462266,1613.0980995475113,61.884528,221,3112.721339,1299.2432183333347,1331.8758657343183,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,1727.154021,2101.7873913043477,20.246741,69,770.462266,1870.1125420000014,1231.6872211976868,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,2720.828056,1504.8432978723404,41.777771,188,1727.154021,1739.4814476666677,1297.944845227515,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,1437.17482,2194.715289256198,34.126202,121,2720.828056,1961.7189656666676,955.2471919361913,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,1001.2053860000001,2364.3752000000004,31.916074000000002,125,1437.17482,1719.7360873333346,761.9169376097161,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,3622.6256409999996,2395.0187341772153,24.886989,79,1001.2053860000001,2020.3352823333344,1059.422142991798,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,5303.037252,3985.245697674419,56.733821999999996,86,3622.6256409999996,3308.9560930000007,1734.912860841572,False,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,948.6016900000001,3923.564166666667,5.349213,12,5303.037252,3291.4215276666678,1929.5793029427746,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-370.250064,1018.7064356435644,9.877271,101,948.6016900000001,1960.4629593333345,2302.8804833059935,False,True,False,False,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,-5843.04,42921.479999999996,19.243244,2,-370.250064,-1754.8961246666656,4293.69073359212,False,False,False,False,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,556.480533,1573.7972222222222,3.15862,18,-5843.04,-1885.603176999999,3985.5726373957846,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,23670.188163,3202.6863529411767,112.67065099999999,170,556.480533,6127.876232000001,11443.930546656738,False,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,788.209533,2053.1325,10.738006,24,23670.188163,8338.292743000002,11454.115096435684,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,216.69714,3998.917,17.30131,20,788.209533,8225.031612,11404.09757350879,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,500.116094,1352.128787878788,9.577927,33,216.69714,501.6742556666679,10357.145325473395,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,941.32505,2071.034666666667,3.785233,15,500.116094,552.7127613333346,10315.856220262689,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,5845.632627,1292.3644736842105,33.132635,152,941.32505,2429.024590333335,2357.1420061561066,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,82.269533,610.3228571428572,1.835731,14,5845.632627,2289.7424033333346,2441.9128654614933,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,106.886191,1166.1046511627908,5.976523,43,82.269533,2011.5961170000012,2456.9809323938043,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,646.76766,965.8490625,3.462904,32,106.886191,278.6411280000012,2442.9670416054564,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,4462.921835,968.4492063492064,12.594714,63,646.76766,1738.8585620000013,2724.229990432061,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,80.95313,179.39076923076925,0.990803,26,4462.921835,1730.2142083333347,1908.6827918294903,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,520.971268,2614.2506896551727,15.198034,29,80.95313,1688.2820776666679,1861.0736279769121,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,96.945218,1384.9248101265823,10.503193,79,520.971268,232.95653866666785,1862.4896488824133,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,133.123947,507.97253012048196,9.122804,83,96.945218,250.34681100000122,1911.5131651927122,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,1239.24045,952.425,4.754582,52,133.123947,489.76987166666794,495.6812628823473,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,90.98474,2925.4536363636366,3.0892720000000002,11,1239.24045,487.7830456666679,494.0124542387385,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,3370.85855,3952.829230769231,21.978677,39,90.98474,1567.0279133333345,1420.4355886484993,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,948.85929,1116.5534883720932,9.123714,43,3370.85855,1470.2341933333346,1335.6614171757262,False,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,1593.7933500000001,3893.6853333333333,12.424271,15,948.85929,1971.170396666668,1209.6332425650066,False,False,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,1442.90516,1396.4452272727274,10.549133,44,1593.7933500000001,1328.519266666668,1204.2316516592869,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,1828.36966,3124.96325,22.8387,40,1442.90516,1621.6893900000014,915.9763456684021,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,1208.695445,1633.111111111111,5.697593,36,1828.36966,1493.3234216666679,340.19123103190725,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,1674.357543,2679.161714285714,17.342231,35,1208.695445,1570.4742160000012,236.0242157186354,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,471.89234,4048.5616666666665,5.190304,6,1674.357543,1118.3151093333347,531.660715477,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,1403.177311,1152.206909090909,6.656563,55,471.89234,1183.1423980000013,529.7561372630795,False,True,False,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,-111.77234,1156.014423076923,12.976578,52,1403.177311,587.7657703333346,733.2778537167774,False,True,False,False,0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,2933.203058,358.02122324159023,21.086311000000002,327,-111.77234,1408.2026763333345,1171.9288861666926,False,False,False,True,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,6439.07977,2393.760844155844,56.965183,154,2933.203058,3086.8368293333347,2620.5572623065423,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,1250.2581989999999,2504.40724137931,9.656694,29,6439.07977,3540.847009000001,2511.0531556247715,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,1113.013801,777.5432323232324,15.513931,99,1250.2581989999999,2934.1172566666683,2542.5087482439817,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,3291.144446,1400.3834513274335,17.518361,113,1113.013801,1884.805482000001,2152.827634731643,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,471.712989,1451.5227710843374,12.53856,83,3291.144446,1625.2904120000012,2436.23387655777,False,False,True,False,1
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,728.966777,1052.2554545454545,4.663589,33,471.712989,1497.2747373333343,1116.8050345321356,False,False,False,True,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,0.0,7555.826666666667,0.09393894,3,0.0,279.661492,373.6666538978144,False,False,True,False,0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,1008.518954,6758.5633333333335,3.6017669,9,0.0,336.17298466666665,509.49770528774116,False,False,True,False,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,937.789615,1975.7373076923077,2.84845973,26,1008.518954,648.769523,512.0750248359664,False,False,True,False,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,1093.05677,1828.1614285714284,1.279708,7,937.789615,1013.1217796666666,557.6254594795278,False,False,True,False,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,1260.832586,12912.0,1.2912,1,1093.05677,1097.2263236666665,495.6539407960258,True,False,False,False,1
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,0.0,5768.6,0.02418696,1,1260.832586,784.6297853333332,495.6539407960258,True,False,False,False,0
